movie_id,director_id,name,gender
79570,587559,David Hickson,0.0
48376,140374,Kristian Fraga,0.0
81464,103188,Andy Milligan,2.0
76172,30942,William A. Levey,0.0
240745,54469,Michael Almereyda,2.0
169656,17554,Dusan Makavejev,2.0
47412,41222,Arthur Allan Seidelman,2.0
137222,545727,Kris Elgstrand,0.0
137222,545726,Dylan Akio Smith,2.0
40040,72543,Sam Firstenberg,2.0
83361,72543,Sam Firstenberg,2.0
35453,15872,Martyn Burke,2.0
267793,74638,Karen Moncrieff,1.0
19318,56506,William Dear,2.0
40344,56506,William Dear,2.0
136190,1081564,David Ondříček,0.0
94874,163641,David Paulsen,0.0
106682,120493,Pete Walker,2.0
33018,120493,Pete Walker,2.0
106679,120493,Pete Walker,2.0
38446,120493,Pete Walker,2.0
86643,120493,Pete Walker,2.0
36600,120493,Pete Walker,2.0
285863,545727,Kris Elgstrand,0.0
8371,54751,Torsten C. Fischer,2.0
181283,125738,Daniel Espinosa,2.0
78402,53188,Fabrizio De Angelis,0.0
39041,121867,Justin Lo,2.0
105766,589376,Franco Battiato,0.0
74119,109124,Jennifer Devoldère,0.0
118083,30571,Jerome Hellman,2.0
149926,17784,John Irvin,2.0
13015,74881,Rocco Urbisci,0.0
184155,93550,Nikolay Lebedev,2.0
32334,23442,Vladimir Menshov,2.0
137221,1106992,Camilo Tavares,0.0
81022,89575,Marcos Carnevale,2.0
317168,1058994,Jaime Jiménez Pons,2.0
317168,1066863,Rubén Galindo,0.0
165027,1149636,Jan Krüger,0.0
283227,4566,Alan Rickman,2.0
187252,1011340,Vincent Lannoo,2.0
31413,145518,Zeki Demirkubuz,0.0
108540,1044251,Dan Carracino,0.0
108540,1044252,Kevin Hanlon,2.0
45777,16862,Claude Lelouch,2.0
52980,31074,Kinji Fukasaku,2.0
52874,31074,Kinji Fukasaku,2.0
64912,31074,Kinji Fukasaku,2.0
52979,31074,Kinji Fukasaku,2.0
9527,1870,Gernot Roll,2.0
9527,57852,Tom Gerhardt,0.0
79572,67924,Steno,2.0
257091,52803,Etan Cohen,0.0
143928,89250,John Penney,2.0
326665,86626,Aziz Ansari,2.0
322518,586116,Adam Massey,2.0
161064,1143362,Nitin Kakkar,0.0
305091,108246,Damon Gameau,2.0
130100,8626,Gerd Oswald,2.0
53915,20646,Gabriele Muccino,2.0
328032,66059,Tommy Krappweis,0.0
96217,53943,Ignacio F. Iquino,0.0
80527,44132,Mario Philip Azzopardi,2.0
259616,1244885,Helmut Krätzig,0.0
35177,95255,Davis Doi,2.0
1269,16812,Cyrill Boss,2.0
1269,16813,Philipp Stennert,2.0
51450,144220,Luc Vinciguerra,0.0
1419,17010,Tobi Baumann,0.0
14642,106021,Jim Torres,0.0
298751,964889,Darren Grodsky,2.0
298751,1128397,Danny Jacobs,2.0
79433,66879,Kresten Vestbjerg Andersen,0.0
79433,66880,Thorbjørn Christoffersen,0.0
79433,587167,Philip Einstein Lipski,0.0
81086,48304,Florian Gärtner,2.0
133396,1097133,Alex Schmidt,0.0
150056,104243,Florian David Fitz,0.0
61104,232375,Gerald Salmina ,0.0
11207,68595,Torsten Wacker,2.0
16119,73161,Frank Nissen,2.0
167161,1148891,Libby Spears,0.0
11651,51601,Sebastian Niemann,2.0
204712,57324,Thilo Rothkirch,2.0
11179,52102,Peter Gersina,2.0
79361,1080785,Robert Wilde,0.0
21385,300347,Donovan Cook,2.0
33719,1085093,William R. Kowalchuk Jr.,0.0
114438,37709,Oliver Ziegenbalg,2.0
238302,1102683,Aaron Seelman,2.0
238302,1272710,Leon Joosen,0.0
130798,145639,David Sieveking,0.0
50166,24530,René Goscinny,2.0
50166,57542,Henri Gruel,0.0
33436,11195,Gérard Oury,2.0
5833,45916,Owen Hurley,2.0
78694,80118,Michael Coldewey,0.0
333324,108657,Constantine Nasr,0.0
12128,18037,Mathias Dinter,0.0
71191,562154,Akim Isker,0.0
15713,136745,Lucien Jean-Baptiste,2.0
10659,59338,Sven Unterwaldt Jr.,2.0
48411,125426,Lee Eon-hee,1.0
1615,18090,Axel Sand,2.0
1616,18064,Michael Karen,0.0
11084,21440,Dick Maas,2.0
24696,92317,Spike Brandt,0.0
9497,56477,Michael Schaack,2.0
9497,56494,Veit Vollmer,0.0
2169,22175,Peter Timm,0.0
9337,52961,Dennis Gansel,2.0
6172,6273,Dani Levy,2.0
78313,4617,Andreas Dresen,2.0
9673,35408,Ralf Huettner,2.0
9514,56477,Michael Schaack,2.0
9514,57796,Udo Beissel,2.0
9496,22164,Gerhard Hahn,2.0
73770,16808,Matthias Schweighöfer,2.0
10036,59338,Sven Unterwaldt Jr.,2.0
233438,1247085,Joseph Cates,0.0
11664,46981,Martin Walz,0.0
9572,37705,Granz Henman,0.0
1915,19921,Wolfgang Büld,2.0
51880,6543,Eric-Emmanuel Schmitt,2.0
258751,260050,David Menkes,2.0
208982,1257891,Sammy Jackson,0.0
254578,2332,Christian Petzold,2.0
328595,1234970,Christopher Leone,0.0
160171,28672,Kambuzia Partovi,0.0
160171,120229,Jafar Panahi,2.0
287422,95375,Mikael Marcimain,0.0
254200,1011,Susanne Bier,1.0
265563,584335,Daniel Burman,2.0
293771,1181022,Zach Lipovsky,0.0
272162,90522,Daniel Mann,2.0
177436,100131,Garson Kanin,2.0
179053,569301,Bobby Boermans,0.0
138486,130325,Lesley Selander,2.0
180721,998473,Strathford Hamilton,2.0
44119,66800,Morgan J. Freeman,2.0
153162,33026,Harold S. Bucquet,2.0
103164,50300,John Farrow,2.0
301225,1387388,Rob Burke,0.0
301225,1387389,Ronan Burke,0.0
214447,117075,Henry Jaglom,2.0
35428,115122,Dmitriy Dyachenko,0.0
91628,17700,Christian Zübert,2.0
9478,21737,Marc Rothemund,2.0
10470,56477,Michael Schaack,2.0
10470,57917,Toby Genkel,2.0
10010,61970,Ben Gluck,2.0
9565,57982,Marco Petry,2.0
9677,58483,Stefan Prehn,0.0
9677,25509,Jörg Wagner,0.0
4436,37705,Granz Henman,0.0
9274,18037,Mathias Dinter,0.0
285213,980218,Lee Seok-hoon,2.0
32099,108847,Timo Koivusalo,0.0
286971,85925,Hilary Brougher,1.0
47745,49064,Boris Ingster,2.0
332079,49064,Boris Ingster,2.0
290864,70703,Teddy Chan,0.0
42023,19333,Dick Richards,0.0
264098,52094,Jerry Jameson,2.0
202639,52094,Jerry Jameson,2.0
46696,137349,Miklós Jancsó,0.0
29582,233900,Tom Jeffrey,0.0
106268,77709,Bo Arne Vibenius,0.0
27662,31155,Fred Olen Ray,2.0
68745,56953,Gene Quintano,2.0
15469,37361,Anatole Litvak,2.0
242628,34170,Frank R. Strayer,0.0
112739,29802,Marty Feldman,2.0
114116,138006,Frederick Wiseman,2.0
167262,1214133,Lamont Johnson,2.0
204737,1214133,Lamont Johnson,2.0
58920,94180,Charles Reisner,0.0
120520,1214133,Lamont Johnson,2.0
257574,1214133,Lamont Johnson,2.0
241797,1214133,Lamont Johnson,2.0
187482,16412,William Conrad,2.0
245260,973039,Timothy Johnson,2.0
17212,29471,Richard Franklin,2.0
22365,88688,Vern Piehl,0.0
29254,78845,Arthur Lubin,2.0
15674,42309,Tibor Takács,2.0
183218,87407,Walter Doniger,2.0
20893,85813,Dean Alioto,2.0
277388,2176,Tommy Lee Jones,2.0
278283,100131,Garson Kanin,2.0
46368,136153,Peter Atencio,2.0
273341,51705,Bernard Salzmann,0.0
184267,103931,Phil Rosen,2.0
52827,120437,Louis King,2.0
36335,103589,Arthur Crabtree,0.0
140212,548646,Jung Byung-gil,2.0
75006,573790,Park In-je,0.0
237756,110427,Kriv Stenders,0.0
276904,617138,Mary Mazzio,0.0
221732,1084905,Keishi Ohtomo,0.0
221731,1084905,Keishi Ohtomo,0.0
323967,62773,Anna Mastro,0.0
299551,95321,Chris Sparling,2.0
106717,1132562,Rodrigo Gudiño,0.0
294993,125101,Roy Chow Hin-Yeung,0.0
9629,18502,Alfred Vohrer,2.0
146229,74436,Olly Blackburn,2.0
294991,1368963,Lee Biu-Cheung,0.0
293572,1368971,Bobby Roe,0.0
253376,1288895,Alfredo Montero,0.0
265019,61510,Christopher Denham,0.0
299588,90365,Graeme Campbell,2.0
314065,107395,Nick Willing,2.0
298093,213199,Greg Francis,0.0
15286,84749,Jong-seok Yoon,0.0
50288,95407,Jeffery Scott Lando,2.0
267457,1315119,Jason James,0.0
274815,1181046,Ken Ochiai,0.0
257134,1296615,Matthew Kowalchuk,0.0
77586,420426,Jon Springer,0.0
214135,1198774,Fernando Coimbra,0.0
228426,1107515,Takashi Murakami,0.0
53252,88782,Konstantin Lopushanskiy,0.0
73534,587621,Александр Зельдович,2.0
53435,109876,Noel Black,2.0
288618,1356573,Inés María Barrionuevo,0.0
259843,1323143,Matías Lucchesi,0.0
129115,1088581,Jazmín López,0.0
126883,84675,Alejandro Fadel,0.0
84925,1037367,John Gianvito,0.0
255253,1292036,Gustavo Fontán,0.0
255979,1293509,Mariano Llinás,2.0
67183,88164,Luigi Cozzi,2.0
61117,106491,Mark Griffiths,2.0
52736,106491,Mark Griffiths,2.0
37573,46054,Reha Erdem,0.0
84724,39460,Rod Holcomb,2.0
84724,55948,Alan Smithee,0.0
83567,139722,Derviş Zaim,0.0
101995,145518,Zeki Demirkubuz,0.0
54424,150615,Seren Yüce,0.0
35964,115009,Durul Taylan,2.0
35964,115010,Yagmur Taylan,0.0
124611,228610,Metin Erksan,2.0
270336,228610,Metin Erksan,2.0
270409,228610,Metin Erksan,2.0
138767,1109620,Sharon Bar-Ziv,0.0
254023,8246,Barry Levinson,2.0
131739,126784,Izuru Narushima,2.0
2189,22423,Herb Freed,2.0
44664,61797,Yahoo Serious,2.0
110538,121760,David Beaird,0.0
264763,1310251,Nancy Kates,0.0
293126,74626,Dan Reed,2.0
60029,90661,Robert J. Rosenthal,2.0
52117,56173,Mike Marvin,2.0
67693,102627,Steve Carver,2.0
148833,1315107,Zane Buzby,0.0
57683,15858,Tim Hunter,2.0
163523,543495,Paul Schneider,2.0
82401,543495,Paul Schneider,2.0
46836,543495,Paul Schneider,2.0
296095,1375275,Lacey Schwartz,0.0
70349,83998,Juraj Herz,0.0
276906,76999,Jess Weixler,1.0
276906,971273,Jennifer Prediger,1.0
300690,1427685,Micael Preysler,0.0
257214,1296775,Chris Zonnas,0.0
88338,106491,Mark Griffiths,2.0
49497,1196669,Roger Duchowny,0.0
169379,987165,Sandy Wilson,1.0
142216,109876,Noel Black,2.0
117509,98385,Chuck Vincent,0.0
46578,108116,Jeff Werner,2.0
62545,132840,Alessandro D'Alatri,2.0
177354,1159715,Campbell X,0.0
27200,68682,Boris Sagal,2.0
12601,65271,Olaf Ittenbach,2.0
151123,175323,Robert Sigl,2.0
263109,7316,Mark Burton,2.0
263109,1307348,Richard Starzack,0.0
244539,67360,Maya Forbes,1.0
62678,143622,Aleksandr Atanesyan,0.0
26447,1725,Larry Gross,2.0
192452,1197825,Jose Altonaga,0.0
14630,5696,Bruce Beresford,2.0
81457,1008494,Gary Troy,0.0
58507,158955,Joan Darling,1.0
98103,1092566,Paul Madden,0.0
57308,225892,Patrick Schulmann,0.0
46830,167403,Larry Elikann,2.0
101968,1029713,Jeff Kopas,0.0
16217,15672,Nadia Tass,0.0
15029,32767,John Byrum,2.0
117510,98385,Chuck Vincent,0.0
151370,109095,Oz Scott,2.0
54803,97960,Bud Townsend,2.0
210777,30123,Lee Grant,1.0
117512,1640226,Robert Freeman,2.0
134308,33056,Ian Toynton,2.0
58219,85551,Giovanni Veronesi,0.0
308504,70212,Kazuaki Kiriya,2.0
83706,81220,Dante Lam,2.0
40817,20646,Gabriele Muccino,2.0
92038,992658,Jeonghwan Kim,0.0
72024,1163938,Nina Brownfield-Berry,0.0
321640,23287,Andrew Jarecki,2.0
296029,1370766,Michele Josue,0.0
30723,106853,David Oliver,2.0
85598,21458,Joan Freeman,1.0
190913,1062846,Sam Auster,0.0
321528,105643,Jay Oliva,2.0
85948,1582981,David Fisher,2.0
268523,78223,Benjamin Guedj,0.0
228692,126125,Bill Plympton,0.0
58411,8858,Ivan Reitman,2.0
251489,228434,Tom Logan,0.0
251489,1039360,Hugh Parks,0.0
38923,51809,Rod Amateau,2.0
30467,97864,Richard Gabai,2.0
93935,186788,John Robins,0.0
87817,935450,Hugo Alves,0.0
87817,935451,Mónica Santana Baptista,0.0
87817,935452,Hugo Martins,0.0
87817,935453,Tiago Nunes,0.0
87817,935454,Patricia Raposo,0.0
87817,935455,Rui Santos,0.0
38981,121758,Linda Feferman,1.0
251419,1286745,Stuart A. Goldman,0.0
151141,1131434,Richard Brander,0.0
181801,1164730,James Ingrassia,0.0
31448,108079,Avery Crounse,2.0
51743,144482,Ken Blancato,2.0
134153,41355,Dimitri Logothetis,2.0
29631,101225,Bert I. Gordon,2.0
90888,938816,Rudy Poe,0.0
304357,133502,Simon Curtis,2.0
29611,68381,Thom Eberhardt,2.0
283703,58728,Andrei Konchalovsky,2.0
159479,58728,Andrei Konchalovsky,2.0
50220,14692,Nick Castle,2.0
248808,142404,Ellen Goosenberg Kent,0.0
33370,1163163,Tony Hadlock,0.0
33370,1163166,Jason Heppler,0.0
33370,1163167,Jeremy Neish,0.0
33370,1163168,Jared Nelson,0.0
33370,1163170,Brian Wiser,0.0
328763,1435004,Nils Timm,0.0
11677,49625,Rainer Kaufmann,2.0
10146,18969,Doris Dörrie,1.0
269148,84425,Eric Toledano,0.0
269148,84426,Olivier Nakache,0.0
18506,1233237,Kathleen Marshall,1.0
231401,87673,Beth McCarthy-Miller,1.0
231401,1202387,Rob Ashford,0.0
13584,1452601,Nick Morris,0.0
158455,1073344,Barmak Akram,0.0
111149,19333,Dick Richards,0.0
276902,1212522,Matt Shakman,0.0
284189,1331052,Pierre Isoard,0.0
51883,144812,Pascale Pouzadoux,0.0
9803,59338,Sven Unterwaldt Jr.,2.0
332356,68774,Christopher Menaul,2.0
156329,4109,Michael Curtiz,0.0
41422,32733,Harvey Kahn,2.0
79908,1558425,Pete Jones,0.0
36808,98385,Chuck Vincent,0.0
40600,124135,Jim Sotos,0.0
119592,1070460,Henri Sala,0.0
24626,543495,Paul Schneider,2.0
255324,62826,Ed Hansen,0.0
27886,1039407,George Dugdale,2.0
27886,72900,Mark Ezra,2.0
27886,1039408,Peter Mackenzie Litten,0.0
104043,143888,Marisa Silver,1.0
79054,1185651,Jeff A. Ferrell,0.0
84997,930624,Howard Avedis,0.0
117514,555064,Joe Ritter,0.0
93922,99627,Michael Paul Girard,0.0
129332,30683,Gary Graver,2.0
30411,106244,Randall M. Badat,0.0
29819,98385,Chuck Vincent,0.0
38967,1022680,Robert Kaylor,0.0
31086,52629,Joseph Ruben,2.0
93937,576249,David Lewis,2.0
114674,100214,Peter Maris,2.0
228108,518972,Gren Wells,1.0
84771,51809,Rod Amateau,2.0
89931,1039560,Miklós Lente,0.0
38916,238647,Jerry Kramer,0.0
30296,57109,David Wechter,2.0
36696,115999,Inna Evlannikova,1.0
36696,116000,Svyatoslav Ushakov,0.0
214827,64190,P.J. Pesce,2.0
93215,78021,Lloyd Kaufman,2.0
93215,78023,Michael Herz,2.0
56379,72477,Sergio Citti,2.0
248559,101225,Bert I. Gordon,2.0
29108,68687,Bill Forsyth,2.0
47946,1452871,Marcelo Epstein,2.0
334651,136834,Joyce Buñuel,0.0
43030,15705,Joseph Pevney,2.0
31344,24492,Pierre Schoendoerffer,0.0
44672,27444,James Orr,2.0
84777,110464,Paul Justman,2.0
202337,224970,Terry Carr,0.0
52894,52371,J.S. Cardone,2.0
242575,940807,Jorge Ramírez Suárez,2.0
81894,592646,William Olsen,0.0
98308,1017290,Samuel Bradford,0.0
30643,17699,Bruce A. Block,2.0
54118,70308,Ken Hughes,2.0
72178,29287,Timothy Bond,2.0
37935,63550,Tom McLoughlin,2.0
58242,30038,Glenn A. Jordan,2.0
107287,96369,Carlos Saura,2.0
65218,437833,Patricia Riggen,0.0
116521,98385,Chuck Vincent,0.0
77850,932775,Alan Holleb,0.0
105246,57965,Andrew Sugerman,2.0
71697,6046,Roland Emmerich,2.0
89909,66987,Fritz Kiersch,2.0
260672,51785,Charlie Loventhal,0.0
200114,937734,James Polakof,0.0
188826,66088,Ronald F. Maxwell,2.0
8490,55264,Jerrold Freedman,2.0
85230,563572,Jean Pellerin,0.0
158852,7087,Brad Bird,2.0
294083,1367952,Neal Fischer,0.0
294083,1367953,Del Harvey,0.0
37582,21370,Roger Donaldson,2.0
322460,107333,Jim O'Connolly,2.0
255157,80660,Philip Martin,2.0
167221,227910,Roberto Andò,0.0
229328,209373,Bryn Higgins,0.0
136345,1416838,Bertrand Normand,0.0
330588,49785,Andreas Kleinert,2.0
215658,1200309,Michalis Konstantatos,0.0
283708,585161,David Oelhoffen,0.0
253639,109402,Rob Epstein,2.0
253639,109403,Jeffrey Friedman,2.0
323016,47061,Jörn Donner,0.0
250665,1285810,Jeffrey Radice,0.0
208333,1191331,Donald Driver,0.0
320299,138756,Charlotte Brandström,0.0
335145,717,Eleanor Bergstein,1.0
267623,586317,Thierry Binisti,0.0
74087,571152,Maurizio Pradeaux,0.0
19900,77885,Blayne Weaver,2.0
26574,58448,Penelope Spheeris,0.0
253626,8685,Andrew Niccol,2.0
10370,65271,Olaf Ittenbach,2.0
158217,52909,Masato Harada,2.0
259958,61659,Chris Messina,2.0
59481,92851,Ken Wiederhorn,0.0
283698,148085,Saverio Costanzo,0.0
53670,55790,Allan Moyle,2.0
243526,1198724,Riley Stearns,0.0
284270,1347555,Jonas Govaerts,0.0
186610,63852,Warren P. Sonoda,2.0
180418,212674,Gracia Querejeta,0.0
312797,1434683,Basel Owies,0.0
88744,1278717,Vadim Jendreyko,0.0
62008,80602,Tyler Perry,2.0
62730,1183241,Petra Seeger,0.0
283707,227939,Francesco Munzi,0.0
229182,9200,John McNaughton,2.0
321678,543302,Arto Tuohimaa,0.0
26569,95675,Joseph Kuo,2.0
253303,1099847,Joel Potrykus,0.0
134662,1099847,Joel Potrykus,0.0
256961,58375,Andy Fickman,2.0
282313,141963,Dan Bush,2.0
32901,478644,Geralyn Pezanoski,0.0
261273,1319649,Tom Raycove,2.0
312316,1266201,Massimo Coglitore,0.0
52629,76864,Luis Estrada,0.0
54770,151086,Masaaki Taniguchi,0.0
139302,1142319,Steven Feinartz,2.0
287587,1777,Ross Katz,0.0
145474,1122764,Yariv Mozer,0.0
19306,3401,Tomas Villum Jensen,0.0
270654,1323122,Brian Horiuchi,0.0
269776,72611,Fabrice Du Welz,2.0
103199,97967,Ismael Rodríguez,0.0
328799,588736,Matt Wolf,0.0
127475,90522,Daniel Mann,2.0
203072,1029069,Pekka Lehto,0.0
100351,51677,Gordon Douglas,2.0
132128,1094582,Stéphane Pachot,0.0
90509,1320243,Julia St. Vincent,0.0
195385,230668,Luciano Ercoli,0.0
92233,230668,Luciano Ercoli,0.0
77029,230668,Luciano Ercoli,0.0
91255,230668,Luciano Ercoli,0.0
92389,3428,Howard W. Koch,2.0
72002,3428,Howard W. Koch,2.0
167101,3428,Howard W. Koch,2.0
3164,3428,Howard W. Koch,2.0
30034,3428,Howard W. Koch,2.0
30034,8254,Edmond O'Brien,2.0
52681,14838,James Bridges,2.0
44409,33223,Hal Roach,2.0
44409,143385,Fred C. Newmeyer,0.0
265741,74566,Yves Simoneau,2.0
43789,89749,George B. Seitz,2.0
95493,98132,Jim Wynorski,2.0
281180,13973,Christian Nyby,2.0
134693,1099957,Megan Peterson,1.0
134693,1099958,John Douglas Sinclair,0.0
46915,1126234,Michael Elliott,0.0
42495,60981,Peter Brook,2.0
91472,14878,Harry Horner,2.0
52212,58021,Tinto Brass,2.0
301229,1382199,Cathryn Michon,0.0
86269,128795,Tim Kincaid,0.0
61865,40903,Houchang Allahyari,2.0
85184,223520,John D. Lamond,2.0
274415,68338,Neele Leana Vollmar,1.0
86258,14875,Robert Rossen,2.0
94739,117686,William L. Nolte,2.0
299353,1378416,Mark Monheim,2.0
92716,50577,Norman Panama,2.0
70247,103580,Thierry Notz,2.0
128043,85637,Béla Tarr,2.0
147264,81856,Nicholas Jarecki,2.0
185843,236535,Paul Vecchiali,0.0
45679,84641,Lewis Seiler,2.0
291558,143561,Sam Taylor,2.0
47944,34693,Stanley R. Jaffe,2.0
20036,98940,Catherine Cyran,1.0
165321,1146982,Estela Renner,0.0
28855,101743,Bob Kelljan,2.0
128614,129482,Tom Laughlin,2.0
91683,104930,Gérard Kikoïne,2.0
278990,221734,John-Paul Davidson,2.0
270400,19119,Mélanie Laurent,1.0
259453,1088094,Ronnie Thompson,0.0
214464,572295,Howard J. Ford,2.0
214464,245796,Jonathan Ford,0.0
38154,80752,Shinji Higuchi,2.0
38154,562940,Cellin Gluck,0.0
35703,1216479,Steve Purcell,0.0
43913,63937,Albert Pyun,2.0
17669,113889,Paolo Barzman,2.0
164331,42309,Tibor Takács,2.0
97829,49214,William Dieterle,0.0
281778,130791,John Lyde,2.0
330431,231004,Navdeep Singh,0.0
19599,13367,John Harrison,2.0
14572,12180,Mamoru Oshii,2.0
260310,115999,Inna Evlannikova,1.0
260310,1305988,Aleksander Khramtsov,0.0
248087,43652,Takashi Yamazaki,0.0
225982,1363082,John Bergin,0.0
139862,28445,Niki Stein,0.0
75066,34580,Henri Verneuil,2.0
289720,1358976,Nick Powell,0.0
282631,1049134,Kim Han-min,2.0
32029,4081,Stanley Kramer,2.0
96337,27014,Jan Troell,2.0
55044,58075,Bill L. Norton,0.0
85644,40402,Buzz Kulik,2.0
84511,160914,Ron Winston,2.0
144498,40402,Buzz Kulik,2.0
290865,1295479,Kang Hyeong-Cheol,0.0
75989,239290,Arne Mattsson,2.0
49823,43553,Jerzy Skolimowski,2.0
154276,56828,Christopher Cain,2.0
241939,73496,Richard Pearce,2.0
246654,1125143,Arthur de Pins,0.0
12697,57323,Piet De Rycker,0.0
12697,57324,Thilo Rothkirch,2.0
329540,228177,William Kaufman,2.0
18068,110557,Raymond Jafelice,0.0
278316,5281,Spike Lee,2.0
228205,66121,"George Tillman, Jr.",2.0
272418,129768,Dave Boyle,0.0
142115,1038004,Alan Brown,0.0
52333,146539,Wagner de Assis,2.0
38035,41702,Michel Levesque,0.0
266331,27146,Robert Lieberman,2.0
45873,133133,Pierre Koralnik,0.0
284289,930644,Jean-Baptiste Léonetti,0.0
325382,1427249,Jori Hulkkonen,0.0
325382,1427250,Jimi Tenor,0.0
284470,11011,Zak Penn,2.0
332759,1843,Thomas Jahn,2.0
228381,18618,Bettina Blümner,0.0
290043,234103,Markus Imboden,2.0
254936,206651,Alexandra Kondracke,0.0
21461,85675,Rajkumar Hirani,0.0
295592,67592,Mark Linfield,0.0
295592,67589,Alastair Fothergill,2.0
315367,81210,Stephan Apelgren,2.0
313074,1402638,Jim Weedon,0.0
114003,69918,John Shepphird,2.0
128207,1193820,Anand Gandhi,0.0
35852,64114,Edward Dmytryk,0.0
201132,1182832,Anthony Powell,0.0
28904,64278,Michael Feifer,2.0
194883,1710169,Marton Jelinko,0.0
46808,137549,Ilkka Järvi-Laturi,0.0
293863,109745,Lee Toland Krieger,2.0
297702,1011002,Justin Steele,2.0
250756,1449268,James D. Cooper,0.0
132342,1069818,Alberto Arvelo Mendoza,0.0
319389,1157087,Luke Matheny,0.0
174615,1063900,Josh Oreck,0.0
329241,71797,Alex Gibney,2.0
261906,1314222,Igal Hecht,0.0
256924,15892,Dan Fogelman,2.0
143525,1119341,Pekka Hyytiäinen,0.0
21891,60050,Dana Lustig,1.0
333089,98288,Mark Kemble,2.0
70758,219533,Mary McDonagh Murphy,1.0
283691,9264,Sergio Mimica-Gezzan,2.0
95056,1004039,Vaughn Juares,0.0
44216,130610,Simone Bartesaghi,0.0
44216,130612,Philip Kim,0.0
87503,30956,Jesús Franco,2.0
198044,12150,Maximilian Schell,2.0
336018,1454859,Julia Patricia Perez,0.0
85966,42171,Jonathan Kaplan,2.0
26503,29433,Lucio Fulci,2.0
39992,29433,Lucio Fulci,2.0
48846,29433,Lucio Fulci,2.0
37932,62081,Michael Damian,2.0
325113,1426405,Amy S. Weber,1.0
309304,3289,Paul Weitz,2.0
248611,77008,Fred Cavayé,2.0
131455,100036,D.W. Griffith,2.0
39185,95143,Dan Klores,2.0
54735,9778,Ice Cube,2.0
54732,151047,Adam Kurland,0.0
54732,151048,Lucas Jansen,0.0
265330,1189049,Zak Levitt,0.0
214074,100134,Götz Spielmann,2.0
26687,28233,Wisit Sasanatieng,0.0
13892,67106,Robert Sarkies,2.0
333103,57604,Joel Gallen,2.0
21383,115666,Phil Hawkins,2.0
197583,7847,Jim Wilson,2.0
73529,571455,Susumu Kudo,0.0
122662,571455,Susumu Kudo,0.0
50794,129952,Sean McNamara,2.0
111771,1906015,Mat Hodgson,0.0
262009,1305564,Martti Helde,0.0
250745,91452,Amir Bar-Lev,0.0
168864,928400,Jeremy Seifert,2.0
300155,29226,Julian Jarrold,2.0
60591,152510,Ian Barry,2.0
77128,39022,Anthony Page,2.0
27698,116780,Yûichi Satô,2.0
252845,5678,Brunello Rondi,0.0
250349,121588,Eric Lavaine,0.0
108309,147358,Carlos Gaviria,0.0
261860,143069,Frédéric Tcheng,0.0
312793,1434686,Scott Dow,0.0
192712,88970,Ralph Ziman,0.0
80530,227397,Paul A. Kaufman,0.0
296941,1372762,Vivien Lesnik Weisman,0.0
290300,1202387,Rob Ashford,0.0
290300,1249897,Glenn Weiss,0.0
311627,1510280,Joe Anderson,0.0
297270,97180,Steve Loter,2.0
175112,80672,Peggy Holmes,1.0
100830,78221,Romain Lévy,0.0
118762,1068712,Takuya Fukushima,0.0
44706,41029,Bernard Campan,2.0
44706,59031,Didier Bourdon,2.0
31042,118288,Sherman A. Rose,0.0
289723,1358982,Ryan M. Kennedy,2.0
28969,60438,Michael Landon Jr.,2.0
269258,1844,Til Schweiger,2.0
36897,1074547,Masamitsu Hidaka,0.0
101669,2675,Darren Lynn Bousman,2.0
45190,125071,Miguel M. Delgado,2.0
327418,1217656,Butch Lukic,0.0
321030,1339342,Robert Edwards,0.0
332340,1218992,Ben Palmer,0.0
72953,558719,Robert Michaels,0.0
63573,1191198,Rolan Bykov,2.0
290304,1188493,Tara Wood,0.0
290304,1380177,Michael Dunaway,0.0
144097,142960,Harvey Frost,2.0
106824,11431,Ford Beebe,2.0
107321,105984,Alvin Rakoff,2.0
12447,12962,Jon Turteltaub,2.0
127546,92561,Nick Broomfield,2.0
31899,21305,Lloyd Bacon,2.0
70026,120686,John Mellencamp,2.0
86768,933697,Henry S. Kesler,0.0
142150,84736,Ivan Passer,2.0
56555,551989,Nelson George,2.0
52702,236855,James W. Roberson,0.0
204686,70862,Richard Thorpe,2.0
134608,1023489,Javier Setó,0.0
170315,14729,Laurence Harvey,2.0
309889,1112607,Rustam Branaman,2.0
18819,36061,Brian Clyde,2.0
10037,62303,Henry Crum,2.0
122252,89794,Maxwell Shane,2.0
186869,64875,Chris Walas,2.0
80168,108983,Dorothy Arzner,1.0
118549,14878,Harry Horner,2.0
48136,16412,William Conrad,2.0
56153,26265,Lina Wertmüller,0.0
155597,26265,Lina Wertmüller,0.0
142358,26265,Lina Wertmüller,0.0
56177,26265,Lina Wertmüller,0.0
56134,26265,Lina Wertmüller,0.0
266689,1313684,Nailah Jefferson,0.0
54388,224872,Byron Chudnow,0.0
96087,223823,Kevin McManus,0.0
96087,1007685,Matthew McManus,0.0
253262,216925,Margaret Brown,0.0
328252,1614851,Rafa Martínez,2.0
254128,132876,Brad Peyton,2.0
241257,19840,Alejandro Amenábar,2.0
284537,1186229,Shira Piven,0.0
242332,120529,Hamilton MacFadden,2.0
79968,34796,Lambert Hillyer,0.0
63187,101142,Luigi Scattini,2.0
53623,101142,Luigi Scattini,2.0
92705,101142,Luigi Scattini,2.0
29100,31963,Arthur Ripley,2.0
